Beginning of Month Date|End of Month Date|sector_id|Sector|Commercial Property Price Index (CPPI)|CPRI
01/03/2019|01/02/2019|8|Manufactured Home Park|203.92768258|379.12053016
01/03/2019|01/02/2019|9|Office|113.4413155|170.16798632
01/03/2019|01/02/2019|10|Self-Storage|179.0463394|347.45525932
01/03/2019|01/02/2019|11|Strip Center|111.42457843|197.24327512
01/03/2019|01/02/2019|12|Student Housing|150.73951635|270.05955137
01/03/2019|01/02/2019|13|Retail|116.615663|200.71591858
01/03/2019|01/02/2019|18|Lab Space|193.25786983|337.43215122
01/03/2019|01/02/2019|20|Net Lease|98.53585613|132.39446912
01/03/2019|01/02/2019|23|Health Care - Medical Office|165.37753795|291.96812277
01/03/2019|01/02/2019|25|Health Care - Skilled Nursing|111.30872858|280.35655661
01/03/2019|01/02/2019|31|Health Care - Senior Housing (NNN)|117.94849797|227.1445754
01/03/2019|01/02/2019|32|Health Care - Senior Housing (RIDEA)|130.67466964|229.94372415
01/03/2019|01/02/2019|100|GS Universe|132.54105213|230.1331725
01/03/2019|01/02/2019|101|GS Major Sector|130.53382778|217.34866142
01/04/2019|01/03/2019|1|Apartment|144.59353933|244.43101939
01/04/2019|01/03/2019|4|Health Care|140.26037385|265.67562204
01/04/2019|01/03/2019|5|Lodging|109.1560748|203.28668205
01/04/2019|01/03/2019|6|Industrial|148.21866984|258.67804946
01/04/2019|01/03/2019|7|Mall|119.91681233|199.98904313
01/04/2019|01/03/2019|8|Manufactured Home Park|204.68296893|381.80432365
01/04/2019|01/03/2019|9|Office|114.14537909|171.65928232
01/04/2019|01/03/2019|10|Self-Storage|179.05300826|348.79367936
01/04/2019|01/03/2019|11|Strip Center|111.42457843|197.98177137
01/04/2019|01/03/2019|12|Student Housing|150.73951635|271.00247462
01/04/2019|01/03/2019|13|Retail|116.615663|201.4468739
01/04/2019|01/03/2019|18|Lab Space|194.16974974|340.14127426
01/04/2019|01/03/2019|20|Net Lease|98.52320388|133.0581993
01/04/2019|01/03/2019|23|Health Care - Medical Office|163.38094353|289.37016697
01/04/2019|01/03/2019|25|Health Care - Skilled Nursing|111.30872858|282.3296148
01/04/2019|01/03/2019|31|Health Care - Senior Housing (NNN)|117.94849797|228.25954693
01/04/2019|01/03/2019|32|Health Care - Senior Housing (RIDEA)|130.67466964|230.77506668
01/04/2019|01/03/2019|100|GS Universe|132.70019918|231.22126246
01/04/2019|01/03/2019|101|GS Major Sector|130.89923381|218.63361263
01/05/2019|01/04/2019|1|Apartment|144.60197643|245.21662556
01/05/2019|01/04/2019|4|Health Care|140.26037385|266.79779231
01/05/2019|01/04/2019|5|Lodging|109.1560748|204.14142636
01/05/2019|01/04/2019|6|Industrial|148.21866984|259.47433421
01/05/2019|01/04/2019|7|Mall|114.4730422|191.61820011
01/05/2019|01/04/2019|8|Manufactured Home Park|204.6829684|383.09135313
01/05/2019|01/04/2019|9|Office|114.14537909|172.09486909
01/05/2019|01/04/2019|10|Self-Storage|179.05300826|350.12420875
01/05/2019|01/04/2019|11|Strip Center|109.96458883|196.12755816
01/05/2019|01/04/2019|12|Student Housing|150.73951635|271.94869012
01/05/2019|01/04/2019|13|Retail|113.20470375|196.28760959
01/05/2019|01/04/2019|18|Lab Space|194.16974974|341.26125091
01/05/2019|01/04/2019|20|Net Lease|98.52320388|133.74244092
01/05/2019|01/04/2019|23|Health Care - Medical Office|163.38094353|290.30157952
01/05/2019|01/04/2019|25|Health Care - Skilled Nursing|111.30872858|284.35417574
01/05/2019|01/04/2019|31|Health Care - Senior Housing (NNN)|117.94849797|229.35023794
01/05/2019|01/04/2019|32|Health Care - Senior Housing (RIDEA)|130.67466964|231.60368311
01/05/2019|01/04/2019|100|GS Universe|131.92508611|230.68487631
01/05/2019|01/04/2019|101|GS Major Sector|129.94398156|217.7164194
01/06/2019|01/05/2019|1|Apartment|145.75879224|247.95218012
01/06/2019|01/05/2019|4|Health Care|140.77640541|268.90627749
01/06/2019|01/05/2019|5|Lodging|109.1560748|204.99976454
01/06/2019|01/05/2019|6|Industrial|150.18545037|263.71615238
01/06/2019|01/05/2019|7|Mall|114.58751524|192.52427732
01/06/2019|01/05/2019|8|Manufactured Home Park|215.33015749|404.31035019
01/06/2019|01/05/2019|9|Office|115.54752256|174.64554684
01/06/2019|01/05/2019|10|Self-Storage|178.4449278|350.27075968
01/06/2019|01/05/2019|11|Strip Center|110.51787347|197.85819134
01/06/2019|01/05/2019|12|Student Housing|151.94543249|275.07379889
01/06/2019|01/05/2019|13|Retail|113.54609972|197.61771071
01/06/2019|01/05/2019|18|Lab Space|197.31718503|347.91666111
01/06/2019|01/05/2019|20|Net Lease|98.99256225|135.0673418
01/06/2019|01/05/2019|23|Health Care - Medical Office|164.23938066|292.76129436
01/06/2019|01/05/2019|25|Health Care - Skilled Nursing|111.30872858|286.39325462
01/06/2019|01/05/2019|31|Health Care - Senior Housing (NNN)|118.53386829|231.58439013
01/06/2019|01/05/2019|32|Health Care - Senior Housing (RIDEA)|130.40771604|231.96213455
01/06/2019|01/05/2019|100|GS Universe|132.90139385|233.2099899
01/06/2019|01/05/2019|101|GS Major Sector|131.13196293|220.38894483
01/07/2019|01/06/2019|1|Apartment|145.75879224|248.73244841
01/07/2019|01/06/2019|4|Health Care|140.77640541|270.0327973
01/07/2019|01/06/2019|5|Lodging|109.1560748|205.86171172
01/07/2019|01/06/2019|6|Industrial|155.67424243|274.16319533
01/07/2019|01/06/2019|7|Mall|114.58751524|193.23901395
01/07/2019|01/06/2019|8|Manufactured Home Park|215.33015749|405.61198564
01/07/2019|01/06/2019|9|Office|115.54752256|175.08663357
01/07/2019|01/06/2019|10|Self-Storage|178.4449278|351.60636195
01/07/2019|01/06/2019|11|Strip Center|110.51787347|198.60898343
01/07/2019|01/06/2019|12|Student Housing|151.94543249|276.02358557
01/07/2019|01/06/2019|13|Retail|113.54609972|198.35947337
01/07/2019|01/06/2019|18|Lab Space|197.31718503|349.05673634
01/07/2019|01/06/2019|20|Net Lease|98.99256225|135.76119985
01/07/2019|01/06/2019|23|Health Care - Medical Office|164.23938066|293.70633721
01/07/2019|01/06/2019|25|Health Care - Skilled Nursing|111.30872858|288.47104963
01/07/2019|01/06/2019|31|Health Care - Senior Housing (NNN)|118.53386829|232.62808651
01/07/2019|01/06/2019|32|Health Care - Senior Housing (RIDEA)|130.40771604|232.8005018
01/07/2019|01/06/2019|100|GS Universe|133.38710543|234.88542608
01/07/2019|01/06/2019|101|GS Major Sector|132.33007513|223.09095238
01/08/2019|01/07/2019|1|Apartment|145.75879224|249.51517207
01/08/2019|01/07/2019|4|Health Care|140.77640541|271.16403641
01/08/2019|01/07/2019|5|Lodging|109.1560748|206.75107411
01/08/2019|01/07/2019|6|Industrial|155.67424243|274.97063286
01/08/2019|01/07/2019|7|Mall|114.58751524|193.95640401
01/08/2019|01/07/2019|8|Manufactured Home Park|215.33015749|406.91781157
01/08/2019|01/07/2019|9|Office|115.66307008|175.70374547
01/08/2019|01/07/2019|10|Self-Storage|178.4449278|352.94705694
01/08/2019|01/07/2019|11|Strip Center|110.80350387|199.87592389
01/08/2019|01/07/2019|12|Student Housing|151.94543249|276.97665171
01/08/2019|01/07/2019|13|Retail|113.6928281|199.36034753
01/08/2019|01/07/2019|18|Lab Space|197.31718503|350.20054744
01/08/2019|01/07/2019|20|Net Lease|98.99389748|136.46045351
01/08/2019|01/07/2019|23|Health Care - Medical Office|164.23938066|294.65443069
01/08/2019|01/07/2019|25|Health Care - Skilled Nursing|111.30872858|290.56391914
01/08/2019|01/07/2019|31|Health Care - Senior Housing (NNN)|118.53386829|233.67648657
01/08/2019|01/07/2019|32|Health Care - Senior Housing (RIDEA)|130.40771604|233.64189911
01/08/2019|01/07/2019|100|GS Universe|133.44501166|235.81554644
01/08/2019|01/07/2019|101|GS Major Sector|132.40590807|223.9087099
01/09/2019|01/08/2019|1|Apartment|148.3|254.7
01/09/2019|01/08/2019|4|Health Care|141.8|274.3
01/09/2019|01/08/2019|5|Lodging|109.2|207.6
01/09/2019|01/08/2019|6|Industrial|157.7|279.4
01/09/2019|01/08/2019|7|Mall|107.4|182.5
01/09/2019|01/08/2019|8|Manufactured Home Park|225.9|428.3
01/09/2019|01/08/2019|9|Office|116.2|177
01/09/2019|01/08/2019|10|Self-Storage|179.7|356.8
01/09/2019|01/08/2019|11|Strip Center|111.5|201.8
01/09/2019|01/08/2019|12|Student Housing|155.3|284
01/09/2019|01/08/2019|13|Retail|110.5|194.5
01/09/2019|01/08/2019|18|Lab Space|205.2|365.3
01/09/2019|01/08/2019|20|Net Lease|99|137.2
01/09/2019|01/08/2019|23|Health Care - Medical Office|165|297
01/09/2019|01/08/2019|25|Health Care - Skilled Nursing|112|294.4
01/09/2019|01/08/2019|31|Health Care - Senior Housing (NNN)|119.1|235.9
01/09/2019|01/08/2019|32|Health Care - Senior Housing (RIDEA)|130.4|234.5
01/09/2019|01/08/2019|100|GS Universe|133.8|237.2
01/09/2019|01/08/2019|101|GS Major Sector|132.7|225
01/10/2019|01/09/2019|1|Apartment|148.3|255.5
01/10/2019|01/09/2019|4|Health Care|141.8|275.4
01/10/2019|01/09/2019|5|Lodging|109.2|208.5
01/10/2019|01/09/2019|6|Industrial|157.7|280.2
01/10/2019|01/09/2019|7|Mall|107.4|183.3
01/10/2019|01/09/2019|8|Manufactured Home Park|225.9|429.6
01/10/2019|01/09/2019|9|Office|116.2|177.5
01/10/2019|01/09/2019|10|Self-Storage|186.7|372.1
01/10/2019|01/09/2019|11|Strip Center|111.5|202.6
01/10/2019|01/09/2019|12|Student Housing|155.3|284.9
01/10/2019|01/09/2019|13|Retail|110.5|195.2
01/10/2019|01/09/2019|18|Lab Space|205.2|366.5
01/10/2019|01/09/2019|20|Net Lease|99|137.9
01/10/2019|01/09/2019|23|Health Care - Medical Office|165|297.9
01/10/2019|01/09/2019|25|Health Care - Skilled Nursing|112|296.5
01/10/2019|01/09/2019|31|Health Care - Senior Housing (NNN)|119.1|236.9
01/10/2019|01/09/2019|32|Health Care - Senior Housing (RIDEA)|130.4|235.3
01/10/2019|01/09/2019|100|GS Universe|134|238.5
01/10/2019|01/09/2019|101|GS Major Sector|132.7|225.7
01/11/2019|01/10/2019|1|Apartment|151.3|261.4
01/11/2019|01/10/2019|4|Health Care|141.8|276.5
01/11/2019|01/10/2019|5|Lodging|109.2|209.4
01/11/2019|01/10/2019|6|Industrial|160.6|286.2
01/11/2019|01/10/2019|7|Mall|107.4|184
01/11/2019|01/10/2019|8|Manufactured Home Park|230.2|439.1
01/11/2019|01/10/2019|9|Office|116.2|177.9
01/11/2019|01/10/2019|10|Self-Storage|186.7|373.5
01/11/2019|01/10/2019|11|Strip Center|111.5|203.4
01/11/2019|01/10/2019|12|Student Housing|155.3|285.9
01/11/2019|01/10/2019|13|Retail|110.5|196
01/11/2019|01/10/2019|18|Lab Space|205.2|367.6
01/11/2019|01/10/2019|20|Net Lease|99|138.6
01/11/2019|01/10/2019|23|Health Care - Medical Office|165|298.9
01/11/2019|01/10/2019|25|Health Care - Skilled Nursing|112|298.7
01/11/2019|01/10/2019|31|Health Care - Senior Housing (NNN)|119.1|238
01/11/2019|01/10/2019|32|Health Care - Senior Housing (RIDEA)|130.4|236.1
01/11/2019|01/10/2019|100|GS Universe|134.7|240.6
01/11/2019|01/10/2019|101|GS Major Sector|133.9|228.6
01/12/2019|01/11/2019|1|Apartment|152.2|263.8
01/12/2019|01/11/2019|4|Health Care|142.7|279.5
01/12/2019|01/11/2019|5|Lodging|108.9|209.8
01/12/2019|01/11/2019|6|Industrial|164.7|294.2
01/12/2019|01/11/2019|7|Mall|106.9|183.9
01/12/2019|01/11/2019|8|Manufactured Home Park|233.3|446.3
01/12/2019|01/11/2019|9|Office|116.8|179.2
01/12/2019|01/11/2019|10|Self-Storage|186.6|374.5
01/12/2019|01/11/2019|11|Strip Center|111.7|204.7
01/12/2019|01/11/2019|12|Student Housing|154.9|286.2
01/12/2019|01/11/2019|13|Retail|110.4|196.6
01/12/2019|01/11/2019|18|Lab Space|211.5|380.1
01/12/2019|01/11/2019|20|Net Lease|99.3|139.7
01/12/2019|01/11/2019|23|Health Care - Medical Office|165.9|301.4
01/12/2019|01/11/2019|25|Health Care - Skilled Nursing|112.6|302.6
01/12/2019|01/11/2019|31|Health Care - Senior Housing (NNN)|119.7|240.3
01/12/2019|01/11/2019|32|Health Care - Senior Housing (RIDEA)|130.4|237
01/12/2019|01/11/2019|100|GS Universe|135.4|242.7
01/12/2019|01/11/2019|101|GS Major Sector|135.1|231.3
01/01/2020|01/12/2019|1|Apartment|152.2|264.6
01/01/2020|01/12/2019|4|Health Care|142.7|280.7
01/01/2020|01/12/2019|5|Lodging|108.9|210.7
01/01/2020|01/12/2019|6|Industrial|164.7|295
01/01/2020|01/12/2019|7|Mall|106.9|184.6
01/01/2020|01/12/2019|8|Manufactured Home Park|233.3|447.7
01/01/2020|01/12/2019|9|Office|116.8|179.7
01/01/2020|01/12/2019|10|Self-Storage|186.6|375.9
01/01/2020|01/12/2019|11|Strip Center|111.7|205.4
01/01/2020|01/12/2019|12|Student Housing|154.9|287.1
01/01/2020|01/12/2019|13|Retail|110.4|197.3
01/01/2020|01/12/2019|18|Lab Space|211.5|381.3
01/01/2020|01/12/2019|20|Net Lease|99.3|140.4
01/01/2020|01/12/2019|23|Health Care - Medical Office|165.9|302.4
01/01/2020|01/12/2019|25|Health Care - Skilled Nursing|112.6|304.8
01/01/2020|01/12/2019|31|Health Care - Senior Housing (NNN)|119.7|241.4
01/01/2020|01/12/2019|32|Health Care - Senior Housing (RIDEA)|130.4|237.8
01/01/2020|01/12/2019|100|GS Universe|135.4|243.6
01/01/2020|01/12/2019|101|GS Major Sector|135.1|232
01/02/2020|01/01/2020|1|Apartment|152.21071121|264.58913241
01/02/2020|01/01/2020|4|Health Care|142.71966666|280.66232671
01/02/2020|01/01/2020|5|Lodging|108.88318462|210.67941883
01/02/2020|01/01/2020|6|Industrial|164.65327906|295.02429701
01/02/2020|01/01/2020|7|Mall|106.93613837|184.64751681
01/02/2020|01/01/2020|8|Manufactured Home Park|233.31098553|447.6560809
01/02/2020|01/01/2020|9|Office|116.82259236|179.70739453
01/02/2020|01/01/2020|10|Self-Storage|186.59454611|375.91097706
01/02/2020|01/01/2020|11|Strip Center|111.74821656|205.4304294
01/02/2020|01/01/2020|12|Student Housing|154.88003744|287.12664228
01/02/2020|01/01/2020|13|Retail|110.36800487|197.32494055
01/02/2020|01/01/2020|18|Lab Space|211.50658214|381.32306873
01/02/2020|01/01/2020|20|Net Lease|99.30205909|140.41720773
01/02/2020|01/01/2020|23|Health Care - Medical Office|165.85383114|302.3778984
01/02/2020|01/01/2020|25|Health Care - Skilled Nursing|112.62328493|304.81112547
01/02/2020|01/01/2020|31|Health Care - Senior Housing (NNN)|119.70694621|241.3624754
01/02/2020|01/01/2020|32|Health Care - Senior Housing (RIDEA)|130.41077168|237.79448287
01/02/2020|01/01/2020|100|GS Universe|135.44919863|243.58473667
01/02/2020|01/01/2020|101|GS Major Sector|135.10443801|232.01768086
01/03/2020|01/02/2020|1|Apartment|154.73496566|270.53162455
01/03/2020|01/02/2020|4|Health Care|142.71966666|282.95012136
01/03/2020|01/02/2020|5|Lodging|108.88318462|212.48304343
01/03/2020|01/02/2020|6|Industrial|164.7035782|296.77475996
01/03/2020|01/02/2020|7|Mall|102.01707601|177.54063729
01/03/2020|01/02/2020|8|Manufactured Home Park|238.25885779|459.85513749
01/03/2020|01/02/2020|9|Office|116.87583926|180.7327234
01/03/2020|01/02/2020|10|Self-Storage|186.59454611|378.65552393
01/03/2020|01/02/2020|11|Strip Center|111.74821656|206.90660233
01/03/2020|01/02/2020|12|Student Housing|154.88003744|288.9970275
01/03/2020|01/02/2020|13|Retail|107.82954076|194.23702693
01/03/2020|01/02/2020|18|Life Science|211.50658214|383.6791616
01/03/2020|01/02/2020|20|Net Lease|99.30205909|141.84458856
01/03/2020|01/02/2020|23|Health Care - Medical Office|165.85383114|304.33260212
01/03/2020|01/02/2020|25|Health Care - Skilled Nursing|112.62328493|309.29466839
01/03/2020|01/02/2020|31|Health Care - Senior Housing (NNN)|119.70694621|243.57911877
01/03/2020|01/02/2020|32|Health Care - Senior Housing (RIDEA)|130.41077168|239.27188516
01/03/2020|01/02/2020|100|GS Universe|135.24787983|244.90038031
01/03/2020|01/02/2020|101|GS Major Sector|134.91007307|233.08304126
01/04/2020|01/03/2020|1|Apartment|155.52992783|272.69476968
01/04/2020|01/03/2020|4|Health Care|139.71485822|278.14555077
01/04/2020|01/03/2020|5|Lodging|97.99486615|192.14233345
01/04/2020|01/03/2020|6|Industrial|166.35061398|300.57165473
01/04/2020|01/03/2020|7|Mall|96.49821278|168.61472466
01/04/2020|01/03/2020|8|Manufactured Home Park|241.69819193|467.8355458
01/04/2020|01/03/2020|9|Office|117.99809735|182.9444179
01/04/2020|01/03/2020|10|Self-Storage|185.32876813|377.46666462
01/04/2020|01/03/2020|11|Strip Center|112.40018881|208.85277869
01/04/2020|01/03/2020|12|Student Housing|154.84535891|289.87355775
01/04/2020|01/03/2020|13|Retail|105.22744416|190.2678652
01/04/2020|01/03/2020|18|Life Science|215.99432172|393.00355316
01/04/2020|01/03/2020|20|Net Lease|98.15150613|140.92024338
01/04/2020|01/03/2020|23|Health Care - Medical Office|167.05366065|307.51901685
01/04/2020|01/03/2020|25|Health Care - Skilled Nursing|112.46064395|311.11389517
01/04/2020|01/03/2020|31|Health Care - Senior Housing (NNN)|119.63556403|244.53351034
01/04/2020|01/03/2020|32|Health Care - Senior Housing (RIDEA)|117.36484355|216.09288946
01/04/2020|01/03/2020|100|GS Universe|133.54421371|242.65551537
01/04/2020|01/03/2020|101|GS Major Sector|134.93058404|233.81681654
01/05/2020|01/04/2020|1|Apartment|140.07407964|246.3750711
01/05/2020|01/04/2020|4|Health Care|132.77056018|265.46000873
01/05/2020|01/04/2020|5|Lodging|91.42827692|179.78409007
01/05/2020|01/04/2020|6|Industrial|158.75874585|287.70275962
01/05/2020|01/04/2020|7|Mall|76.99316027|135.20256784
01/05/2020|01/04/2020|8|Manufactured Home Park|227.65344047|442.01582494
01/05/2020|01/04/2020|9|Office|107.22424764|166.72522074
01/05/2020|01/04/2020|10|Self-Storage|175.65260497|359.13345385
01/05/2020|01/04/2020|11|Strip Center|95.54016048|178.27046446
01/05/2020|01/04/2020|12|Student Housing|136.46881133|256.41639232
01/05/2020|01/04/2020|13|Retail|86.70064576|157.48596552
01/05/2020|01/04/2020|18|Life Science|208.18411313|379.99622294
01/05/2020|01/04/2020|20|Net Lease|89.95456341|129.86500994
01/05/2020|01/04/2020|23|Health Care - Medical Office|158.69506343|293.11795127
01/05/2020|01/04/2020|25|Health Care - Skilled Nursing|105.35011712|293.74078396
01/05/2020|01/04/2020|31|Health Care - Senior Housing (NNN)|106.71923744|219.24392249
01/05/2020|01/04/2020|32|Health Care - Senior Housing (RIDEA)|117.36484355|216.79415231
01/05/2020|01/04/2020|100|GS Universe|120.94452749|220.57051597
01/05/2020|01/04/2020|101|GS Major Sector|121.01982265|210.41867248
01/06/2020|01/05/2020|1|Apartment|139.623849|246.32043759
01/06/2020|01/05/2020|4|Health Care|132.90333074|266.79814253
01/06/2020|01/05/2020|5|Lodging|81.59973715|160.71251748
01/06/2020|01/05/2020|6|Industrial|158.75874585|288.5242418
01/06/2020|01/05/2020|7|Mall|76.99316027|135.58895681
01/06/2020|01/05/2020|8|Manufactured Home Park|231.99895431|451.70303123
01/06/2020|01/05/2020|9|Office|107.22424764|167.18528504
01/06/2020|01/05/2020|10|Self-Storage|176.86001823|362.90574973
01/06/2020|01/05/2020|11|Strip Center|95.54016048|178.71364901
01/06/2020|01/05/2020|12|Student Housing|133.87152818|252.12889152
01/06/2020|01/05/2020|13|Retail|86.70064576|157.90675823
01/06/2020|01/05/2020|18|Life Science|210.26595426|384.97483419
01/06/2020|01/05/2020|20|Net Lease|91.77075198|133.00612849
01/06/2020|01/05/2020|23|Health Care - Medical Office|158.69506343|294.05949446
01/06/2020|01/05/2020|25|Health Care - Skilled Nursing|105.35011712|295.84665596
01/06/2020|01/05/2020|31|Health Care - Senior Housing (NNN)|106.71923744|220.23299702
01/06/2020|01/05/2020|32|Health Care - Senior Housing (RIDEA)|117.36484355|217.4786632
01/06/2020|01/05/2020|100|GS Universe|120.09307409|219.67369718
01/06/2020|01/05/2020|101|GS Major Sector|120.9225762|210.84292495
01/07/2020|01/06/2020|1|Apartment|139.623849|247.04044048
01/07/2020|01/06/2020|4|Health Care|132.90333074|267.87878983
01/07/2020|01/06/2020|5|Lodging|81.59973715|160.71251748
01/07/2020|01/06/2020|6|Industrial|158.75874585|289.36445323
01/07/2020|01/06/2020|7|Mall|76.99316027|135.97342225
01/07/2020|01/06/2020|8|Manufactured Home Park|231.99895431|453.00584952
01/07/2020|01/06/2020|9|Office|107.22424764|167.65502432
01/07/2020|01/06/2020|10|Self-Storage|176.86001823|364.22361995
